"country","sftgcode","iso3code","year","start.1","mean.p","harff.p","threat.p","rf.p"
"Haiti","HAI","HTI",1967,0,NA,NA,NA,NA
"Haiti","HAI","HTI",1968,0,NA,NA,NA,NA
"Haiti","HAI","HTI",1969,0,NA,NA,NA,NA
"Haiti","HAI","HTI",1970,0,NA,NA,NA,NA
"Haiti","HAI","HTI",1971,0,NA,NA,NA,NA
"Haiti","HAI","HTI",1972,0,NA,NA,NA,NA
"Haiti","HAI","HTI",1973,0,NA,NA,NA,NA
"Haiti","HAI","HTI",1974,0,NA,NA,NA,NA
"Haiti","HAI","HTI",1975,0,NA,NA,NA,NA
"Haiti","HAI","HTI",1976,0,NA,NA,NA,NA
"Haiti","HAI","HTI",1977,0,NA,NA,NA,NA
"Haiti","HAI","HTI",1978,0,NA,NA,NA,NA
"Haiti","HAI","HTI",1979,0,NA,NA,NA,NA
"Haiti","HAI","HTI",1980,0,NA,NA,NA,NA
"Haiti","HAI","HTI",1981,0,NA,NA,NA,NA
"Haiti","HAI","HTI",1982,0,NA,NA,NA,NA
"Haiti","HAI","HTI",1983,0,NA,NA,NA,NA
"Haiti","HAI","HTI",1984,0,NA,NA,NA,NA
"Haiti","HAI","HTI",1985,0,NA,NA,NA,NA
"Haiti","HAI","HTI",1986,0,NA,NA,NA,NA
"Haiti","HAI","HTI",1987,0,NA,NA,NA,NA
"Haiti","HAI","HTI",1988,0,NA,NA,NA,NA
"Haiti","HAI","HTI",1989,0,NA,NA,NA,NA
"Haiti","HAI","HTI",1990,1,NA,NA,NA,NA
"Haiti","HAI","HTI",1991,0,NA,0.00628415569260559,NA,NA
"Haiti","HAI","HTI",1992,0,NA,0.0074323532928853,NA,NA
"Haiti","HAI","HTI",1993,0,NA,0.00557945973114714,NA,NA
"Haiti","HAI","HTI",1994,0,NA,0.02350615084472,NA,NA
"Haiti","HAI","HTI",1995,0,NA,0.0205017764212104,NA,NA
"Haiti","HAI","HTI",1996,0,NA,0.0195941953559942,NA,NA
"Haiti","HAI","HTI",1997,0,NA,0.0217325261531986,NA,NA
"Haiti","HAI","HTI",1998,0,NA,0.0220784770137106,NA,NA
"Haiti","HAI","HTI",1999,0,0.00882460153975926,0.0109833927950575,0.0134904118242203,0.002
"Haiti","HAI","HTI",2000,0,0.0128098332110582,0.00956631361503006,0.0268631860181446,0.002
"Haiti","HAI","HTI",2001,0,0.0121570767381554,0.00989104805991832,0.0265801821545479,0
"Haiti","HAI","HTI",2002,0,0.0117934153023424,0.010000619963574,0.0253796259434533,0
"Haiti","HAI","HTI",2003,0,0.0114818733406006,0.00821908877278741,0.0242265312490145,0.002
"Haiti","HAI","HTI",2004,0,0.0153976821796071,0.00882036961166774,0.0293726769271536,0.008
"Haiti","HAI","HTI",2005,0,0.00854073790482773,0.00907906519435268,0.0155431485201305,0.001
"Haiti","HAI","HTI",2006,0,0.0117002988824837,0.015198406032287,0.0199024906151642,0
"Haiti","HAI","HTI",2007,0,0.0114650288121144,0.0165794576034903,0.0178156288328531,0
"Haiti","HAI","HTI",2008,0,0.0107478025791904,0.015470433152669,0.0157729745849021,0.001
"Haiti","HAI","HTI",2009,0,0.0105441803255916,0.016659819313576,0.0149727216631988,0
"Haiti","HAI","HTI",2010,0,0.0117916012903307,0.0113567897036937,0.0240180141672985,0
"Haiti","HAI","HTI",2011,0,0.0116311303602554,0.0101758235889363,0.01571756749183,0.009
"Haiti","HAI","HTI",2012,0,0.00943091231067777,0.0111079476895236,0.0161847892425097,0.001
"Haiti","HAI","HTI",2013,NA,NA,NA,NA,NA
"Haiti","HAI","HTI",2014,NA,NA,NA,NA,NA
"Honduras","HON","HND",1945,0,NA,NA,NA,NA
"Honduras","HON","HND",1946,0,NA,NA,NA,NA
"Honduras","HON","HND",1947,0,NA,NA,NA,NA
"Honduras","HON","HND",1948,0,NA,NA,NA,NA
"Honduras","HON","HND",1949,0,NA,NA,NA,NA
"Honduras","HON","HND",1950,0,NA,NA,NA,NA
"Honduras","HON","HND",1951,0,NA,NA,NA,NA
"Honduras","HON","HND",1952,0,NA,NA,NA,NA
"Honduras","HON","HND",1953,0,NA,NA,NA,NA
"Honduras","HON","HND",1954,0,NA,NA,NA,NA
"Honduras","HON","HND",1955,0,NA,NA,NA,NA
"Honduras","HON","HND",1956,0,NA,NA,NA,NA
"Honduras","HON","HND",1957,0,NA,NA,NA,NA
"Honduras","HON","HND",1958,0,NA,NA,NA,NA
"Honduras","HON","HND",1959,0,NA,NA,NA,NA
"Honduras","HON","HND",1960,0,NA,NA,NA,NA
"Honduras","HON","HND",1961,0,NA,NA,0.0100390004438068,NA
"Honduras","HON","HND",1962,0,NA,NA,0.00865331988894548,NA
"Honduras","HON","HND",1963,0,NA,NA,0.00888754578557562,NA
"Honduras","HON","HND",1964,0,0.00671255680117857,0.00647849369960974,0.00865917670392598,0.005
"Honduras","HON","HND",1965,0,0.00536167708872834,0.00564562613371487,0.0104394051324702,0
"Honduras","HON","HND",1966,0,0.00647226998062471,0.0052248999949914,0.0121919099468827,0.002
"Honduras","HON","HND",1967,0,0.0066443328389874,0.00530674133529991,0.0126262571816623,0.002
"Honduras","HON","HND",1968,0,0.00467365893930728,0.00506933992260479,0.00695163689531705,0.002
"Honduras","HON","HND",1969,0,0.00597174491043441,0.00521918260623297,0.00769605212507028,0.005
"Honduras","HON","HND",1970,0,0.00465021297502016,0.00510224257874347,0.007848396346317,0.001
"Honduras","HON","HND",1971,0,0.00472944986380971,0.00524550042409362,0.00794284916733552,0.001
"Honduras","HON","HND",1972,0,0.00968547064687694,0.00553722839935499,0.0145191835412758,0.009
"Honduras","HON","HND",1973,0,0.0145508161012897,0.00507398453071286,0.0145784637731562,0.024
"Honduras","HON","HND",1974,0,0.0139471185148882,0.00456291125056646,0.0162784442940982,0.021
"Honduras","HON","HND",1975,0,0.00962933615123238,0.00385916861719051,0.0160288398365066,0.009
"Honduras","HON","HND",1976,0,0.00780377408008534,0.00356995553867195,0.0138413667015841,0.006
"Honduras","HON","HND",1977,0,0.00625842766268222,0.00341011813469247,0.0133651648533542,0.002
"Honduras","HON","HND",1978,0,0.00707581518603958,0.00328305991895166,0.0139443856391671,0.004
"Honduras","HON","HND",1979,0,0.00966886569437861,0.00310683311501295,0.0148997639681229,0.011
"Honduras","HON","HND",1980,0,0.0120335223871144,0.00307633049851804,0.0210242366628253,0.012
"Honduras","HON","HND",1981,0,0.0131262195901224,0.0033906054470156,0.0209880533233515,0.015
"Honduras","HON","HND",1982,0,0.00706363313105089,0.00694172796900375,0.0092491714241489,0.005
"Honduras","HON","HND",1983,0,0.0038873793842259,0.00686349089444259,0.00479864725823511,0
"Honduras","HON","HND",1984,0,0.00359161100251665,0.00661783138040438,0.00415700162714556,0
"Honduras","HON","HND",1985,0,0.00590308729971432,0.00678219849815629,0.0109270634009867,0
"Honduras","HON","HND",1986,0,0.00665441841600719,0.00682088223792712,0.0111423730100945,0.002
"Honduras","HON","HND",1987,0,0.00621256801706328,0.00738509225478692,0.0102526117964029,0.001
"Honduras","HON","HND",1988,0,0.00625412681878024,0.00669894203269991,0.0100634384236408,0.002
"Honduras","HON","HND",1989,0,0.00226396210042149,0.00310204297112025,0.00368984333014423,0
"Honduras","HON","HND",1990,0,0.00221171734125205,0.00277315872364076,0.00386199330011539,0
"Honduras","HON","HND",1991,0,0.00151554418798796,0.00290851631541353,0.00163811624855034,0
"Honduras","HON","HND",1992,0,0.00158638118577437,0.00310116173113885,0.00165798182618427,0
"Honduras","HON","HND",1993,0,0.00144533557209937,0.00283533029165325,0.00150067642464486,0
"Honduras","HON","HND",1994,0,0.00173394014373158,0.00254011693018935,0.00166170350100541,0.001
"Honduras","HON","HND",1995,0,0.00133360812279874,0.00249484347770657,0.00150598089068965,0
"Honduras","HON","HND",1996,0,0.00144135017592962,0.00282452333386291,0.00149952719392594,0
"Honduras","HON","HND",1997,0,0.00178967221354508,0.00297046029222744,0.00139855634840778,0.001
"Honduras","HON","HND",1998,0,0.001512627553543,0.00305617462609909,0.00148170803452989,0
"Honduras","HON","HND",1999,0,0.00229804645652169,0.0030402452156168,0.00285389415394827,0.001
"Honduras","HON","HND",2000,0,0.00166728455536345,0.00254177923444099,0.00246007443164935,0
"Honduras","HON","HND",2001,0,0.0017348962193275,0.00264237861759599,0.00256231004038652,0
"Honduras","HON","HND",2002,0,0.00172689639941006,0.00262075673668088,0.00255993246154929,0
"Honduras","HON","HND",2003,0,0.00171247817946254,0.00256814145480248,0.00256929308358514,0
"Honduras","HON","HND",2004,0,0.00125640792207487,0.00237098582525317,0.00139823794097145,0
"Honduras","HON","HND",2005,0,0.00119144868359988,0.00235349960343058,0.00122084644736907,0
"Honduras","HON","HND",2006,0,0.00125835646647526,0.00241777845762023,0.00135729094180555,0
"Honduras","HON","HND",2007,0,0.00123657174458371,0.0023715601787351,0.00133815505501602,0
"Honduras","HON","HND",2008,0,0.00121991645782353,0.00235190325589401,0.00130784611757659,0
"Honduras","HON","HND",2009,0,0.00191959120776902,0.00301234789584336,0.0027464257274637,0
"Honduras","HON","HND",2010,0,0.00175213687887511,0.00276203338758624,0.0024943772490391,0
"Honduras","HON","HND",2011,0,0.00167905940684239,0.00254653785914226,0.00249064036138493,0
"Honduras","HON","HND",2012,0,0.00169766856543202,0.00258190980904846,0.00251109588724758,0
"Honduras","HON","HND",2013,NA,NA,NA,NA,NA
"Honduras","HON","HND",2014,NA,NA,NA,NA,NA
"Hungary","HUN","HUN",1945,0,NA,NA,NA,NA
"Hungary","HUN","HUN",1946,0,NA,NA,NA,NA
"Hungary","HUN","HUN",1947,0,NA,NA,NA,NA
"Hungary","HUN","HUN",1948,0,NA,NA,NA,NA
"Hungary","HUN","HUN",1949,0,NA,NA,NA,NA
"Hungary","HUN","HUN",1950,0,NA,NA,NA,NA
"Hungary","HUN","HUN",1951,0,NA,NA,NA,NA
"Hungary","HUN","HUN",1952,0,NA,NA,NA,NA
"Hungary","HUN","HUN",1953,0,NA,NA,NA,NA
"Hungary","HUN","HUN",1954,0,NA,NA,NA,NA
"Hungary","HUN","HUN",1955,0,NA,NA,NA,NA
"Hungary","HUN","HUN",1956,0,NA,NA,NA,NA
"Hungary","HUN","HUN",1957,0,NA,NA,NA,NA
"Hungary","HUN","HUN",1958,0,NA,NA,NA,NA
"Hungary","HUN","HUN",1959,0,NA,NA,NA,NA
"Hungary","HUN","HUN",1960,0,NA,NA,NA,NA
"Hungary","HUN","HUN",1961,0,NA,NA,0.00360957038477167,NA
"Hungary","HUN","HUN",1962,0,NA,NA,0.00384394051657279,NA
"Hungary","HUN","HUN",1963,0,NA,NA,0.00270483079316559,NA
"Hungary","HUN","HUN",1964,0,0.00167996706026703,0.00235385537506116,0.00268604580573992,0
"Hungary","HUN","HUN",1965,0,0.00186937026468547,0.0021950937949198,0.00241301699913662,0.001
"Hungary","HUN","HUN",1966,0,0.00173889635360183,0.00252571046557006,0.00269097859523542,0
"Hungary","HUN","HUN",1967,0,0.00193363104688834,0.00309058082988669,0.00271031231077832,0
"Hungary","HUN","HUN",1968,0,0.00265426712594171,0.00421017519867698,0.00275262617914814,0.001
"Hungary","HUN","HUN",1969,0,0.00229220318353937,0.00419521520711876,0.00268139434349934,0
"Hungary","HUN","HUN",1970,0,0.00290423920827933,0.00386012410626733,0.00285259351857067,0.002
"Hungary","HUN","HUN",1971,0,0.00251710014686917,0.00372299040108103,0.0028283100395265,0.001
"Hungary","HUN","HUN",1972,0,0.00250974014927959,0.00370652503309812,0.00282269541474064,0.001
"Hungary","HUN","HUN",1973,0,0.00251668376670048,0.00362173844771118,0.00292831285239026,0.001
"Hungary","HUN","HUN",1974,0,0.00207780448781425,0.0032281704705962,0.00300524299284654,0
"Hungary","HUN","HUN",1975,0,0.00201512098170571,0.00313182245397478,0.00291354049114236,0
"Hungary","HUN","HUN",1976,0,0.00188009172113954,0.00317854190761888,0.00246173325579974,0
"Hungary","HUN","HUN",1977,0,0.00171471413916261,0.00285154947762058,0.00229259293986725,0
"Hungary","HUN","HUN",1978,0,0.00172591555853456,0.0028625971868087,0.00231514948879499,0
"Hungary","HUN","HUN",1979,0,0.00176876763448384,0.00291220608299043,0.00239409682046109,0
"Hungary","HUN","HUN",1980,0,0.0018697730711744,0.00308864249753348,0.00252067671598972,0
"Hungary","HUN","HUN",1981,0,0.00173943210655436,0.00303561289720376,0.0021826834224593,0
"Hungary","HUN","HUN",1982,0,0.00182101597705395,0.00319574287911475,0.0022673050520471,0
"Hungary","HUN","HUN",1983,0,0.00175368647252491,0.00310613891530703,0.00215492050226771,0
"Hungary","HUN","HUN",1984,0,0.00190954385010867,0.00321971009883967,0.00250892145148634,0
"Hungary","HUN","HUN",1985,0,0.00262599825501734,0.00316337069324188,0.00271462407181014,0.002
"Hungary","HUN","HUN",1986,0,0.0018707569160443,0.00320952468124976,0.00240274606688315,0
"Hungary","HUN","HUN",1987,0,0.00181154653041472,0.00323606849131115,0.00219857109993299,0
"Hungary","HUN","HUN",1988,0,0.00453246808336832,0.00584762393344664,0.00474978031665831,0.003
"Hungary","HUN","HUN",1989,0,0.00621833092436269,0.00622020974764631,0.00443478302544176,0.008
"Hungary","HUN","HUN",1990,0,0.00192048276938136,0.00291459259084413,0.00184685571729995,0.001
"Hungary","HUN","HUN",1991,0,0.00190589820309342,0.00272568358883301,0.000992011020447261,0.002
"Hungary","HUN","HUN",1992,0,0.00121081962821811,0.00270025879988838,0.000932200084765965,0
"Hungary","HUN","HUN",1993,0,0.00113328425807852,0.00261743221727505,0.0007824205569605,0
"Hungary","HUN","HUN",1994,0,0.0010484660653032,0.002439104659319,0.000706293536590599,0
"Hungary","HUN","HUN",1995,0,0.000840615096203015,0.00187140485765538,0.000650440430953661,0
"Hungary","HUN","HUN",1996,0,0.000812888919904448,0.00183687231286102,0.000601794446852324,0
"Hungary","HUN","HUN",1997,0,0.000740846466749383,0.00168449984367388,0.000538039556574269,0
"Hungary","HUN","HUN",1998,0,0.000695846235836045,0.00156067076756076,0.000526867939947377,0
"Hungary","HUN","HUN",1999,0,0.000639114718475248,0.00138238106380912,0.000534963091616628,0
"Hungary","HUN","HUN",2000,0,0.000621232403807361,0.00137385213823768,0.000489845073184404,0
"Hungary","HUN","HUN",2001,0,0.000648475216716559,0.00142329050462143,0.000522135145528247,0
"Hungary","HUN","HUN",2002,0,0.000606433367507406,0.00141873410567067,0.000400565996851545,0
"Hungary","HUN","HUN",2003,0,0.000632355534489598,0.0014548575544759,0.000442209048992899,0
"Hungary","HUN","HUN",2004,0,0.00059934909074294,0.00137726086160224,0.00042078641062658,0
"Hungary","HUN","HUN",2005,0,0.000582693476815922,0.00132924994173843,0.000418830488709336,0
"Hungary","HUN","HUN",2006,0,0.000532320824873889,0.00116729362616525,0.000429668848456415,0
"Hungary","HUN","HUN",2007,0,0.000531490367353795,0.00116799379099369,0.000426477311067697,0
"Hungary","HUN","HUN",2008,0,0.000522093249733216,0.00114245945634239,0.000423820292857253,0
"Hungary","HUN","HUN",2009,0,0.000561652505287626,0.00122175911133502,0.000463198404527855,0
"Hungary","HUN","HUN",2010,0,0.000515865446657965,0.00113202117660283,0.000415575163371062,0
"Hungary","HUN","HUN",2011,0,0.000496636825845349,0.00109114183128898,0.000398768646247069,0
"Hungary","HUN","HUN",2012,0,NA,NA,0.000437052291714741,NA
"Hungary","HUN","HUN",2013,NA,NA,NA,NA,NA
"Hungary","HUN","HUN",2014,NA,NA,NA,NA,NA
"India","IND","IND",1947,0,NA,NA,NA,NA
"India","IND","IND",1948,0,NA,NA,NA,NA
"India","IND","IND",1949,0,NA,NA,NA,NA
"India","IND","IND",1950,0,NA,NA,NA,NA
"India","IND","IND",1951,0,NA,NA,NA,NA
"India","IND","IND",1952,0,NA,NA,NA,NA
"India","IND","IND",1953,0,NA,NA,NA,NA
"India","IND","IND",1954,0,NA,NA,NA,NA
"India","IND","IND",1955,0,NA,NA,NA,NA
"India","IND","IND",1956,0,NA,NA,NA,NA
"India","IND","IND",1957,0,NA,NA,NA,NA
"India","IND","IND",1958,0,NA,NA,NA,NA
"India","IND","IND",1959,0,NA,NA,NA,NA
"India","IND","IND",1960,0,NA,NA,NA,NA
"India","IND","IND",1961,0,NA,NA,0.0165826473100539,NA
"India","IND","IND",1962,0,NA,NA,0.0169943731167401,NA
"India","IND","IND",1963,0,NA,NA,0.0165358564823767,NA
"India","IND","IND",1964,0,0.0138517050412722,0.0197944481037308,0.0157606670200859,0.006
"India","IND","IND",1965,0,0.0134808022904308,0.0209905102169941,0.0184518966542984,0.001
"India","IND","IND",1966,0,0.0132741042404477,0.0184809074348708,0.0183414052864722,0.003
"India","IND","IND",1967,0,0.0139693795679652,0.0193958773344306,0.0175122613694649,0.005
"India","IND","IND",1968,0,0.0176523312849548,0.020290400694065,0.0306665931607993,0.002
"India","IND","IND",1969,0,0.019402559476826,0.0214942477472593,0.0307134306832188,0.006
"India","IND","IND",1970,0,0.0180111953639904,0.02116574803153,0.0308678380604412,0.002
"India","IND","IND",1971,0,0.0194179017801285,0.0204597412279988,0.0347939641123867,0.003
"India","IND","IND",1972,0,0.0231180505176961,0.0213573689092519,0.0349967826438365,0.013
"India","IND","IND",1973,0,0.014254704069348,0.0193132198614842,0.0194508923465597,0.004
"India","IND","IND",1974,0,0.0134377624295828,0.0168946182332297,0.0204186690555187,0.003
"India","IND","IND",1975,0,0.0214811456249342,0.0285736545708133,0.0198697823039893,0.016
"India","IND","IND",1976,0,0.0146131287912703,0.0256792893634113,0.0181600970103997,0
"India","IND","IND",1977,0,0.0161825855437171,0.0268037429682488,0.0177440136629025,0.004
"India","IND","IND",1978,0,0.0164697026257089,0.0274307927667143,0.0209783151104124,0.001
"India","IND","IND",1979,0,0.0195683430400359,0.0259767230605419,0.0257283060595658,0.007
"India","IND","IND",1980,0,0.0205344502956351,0.0277537774613326,0.0238495734255726,0.01
"India","IND","IND",1981,0,0.0219211934717356,0.0360452878727578,0.0247182925424489,0.005
"India","IND","IND",1982,0,0.0314313808413109,0.0373293551552263,0.0259647873687065,0.031
"India","IND","IND",1983,1,0.199730307492539,0.0380999071333753,0.0290910153442414,0.532
"India","IND","IND",1984,0,0.0459063642145646,0.0597294336090586,0.0289896590346353,0.049
"India","IND","IND",1985,0,0.0320656644196147,0.0514418461030809,0.0287551471557632,0.016
"India","IND","IND",1986,0,0.0293727391267241,0.0518396359840221,0.0292785813961503,0.007
"India","IND","IND",1987,0,0.0387735210424918,0.0560526955828078,0.0302678675446677,0.03
"India","IND","IND",1988,0,0.0614886892086623,0.0521986815900852,0.0292673860359016,0.103
"India","IND","IND",1989,1,0.205705731244336,0.09017380620308,0.0299433875299274,0.497
"India","IND","IND",1990,0,0.0772695432847274,0.0899954156379489,0.0318132142162333,0.11
"India","IND","IND",1991,0,0.0386348394816788,0.083094396596752,0.0168101218482844,0.016
"India","IND","IND",1992,0,0.0367643739372688,0.0719930216552013,0.0173001001566051,0.021
"India","IND","IND",1993,0,0.030229762045833,0.0685090390348952,0.0171802471026038,0.005
"India","IND","IND",1994,0,0.0301420141710314,0.0675874234591551,0.015838619053939,0.007
"India","IND","IND",1995,0,0.0178092898691118,0.034387571553329,0.0160402980540063,0.003
"India","IND","IND",1996,0,0.0165289363951483,0.0331874828288787,0.0163993263565662,0
"India","IND","IND",1997,0,0.0169683998847458,0.0321444688229878,0.0177607308312496,0.001
"India","IND","IND",1998,0,0.0167480387161014,0.0313909882555556,0.0178531278927486,0.001
"India","IND","IND",1999,0,0.0163170572166828,0.0307437835332477,0.0172073881168008,0.001
"India","IND","IND",2000,0,0.0158198282109942,0.0289755316079037,0.0174839530250789,0.001
"India","IND","IND",2001,0,0.0168386368043911,0.0298013301012734,0.0187145803118999,0.002
"India","IND","IND",2002,0,0.0161830880966159,0.0276043764635136,0.017944887826334,0.003
"India","IND","IND",2003,0,0.0150685060672594,0.0270083468480697,0.0171971713537084,0.001
"India","IND","IND",2004,0,0.00990381206551424,0.0119381537817257,0.017773282414817,0
"India","IND","IND",2005,0,0.00955069627122667,0.0109449188046296,0.0177071700090505,0
"India","IND","IND",2006,0,0.0095969935481594,0.0104362398800844,0.0183547407643938,0
"India","IND","IND",2007,0,0.00938717443024849,0.0104338402207465,0.0177276830699989,0
"India","IND","IND",2008,0,0.00909600505587714,0.00925715012897395,0.0180308650386575,0
"India","IND","IND",2009,0,0.00927419987887493,0.0102404617632691,0.0175821378733557,0
"India","IND","IND",2010,0,0.00994961890995471,0.00986522186545891,0.0169836348644052,0.003
"India","IND","IND",2011,0,0.00901184117204717,0.00910805935687055,0.016927464159271,0.001
"India","IND","IND",2012,0,0.00913237818249329,0.00902321775744608,0.0173739167900338,0.001
"India","IND","IND",2013,NA,NA,NA,NA,NA
"India","IND","IND",2014,NA,NA,NA,NA,NA
"Indonesia","INS","IDN",1949,0,NA,NA,NA,NA
"Indonesia","INS","IDN",1950,0,NA,NA,NA,NA
"Indonesia","INS","IDN",1951,0,NA,NA,NA,NA
"Indonesia","INS","IDN",1952,0,NA,NA,NA,NA
"Indonesia","INS","IDN",1953,0,NA,NA,NA,NA
"Indonesia","INS","IDN",1954,0,NA,NA,NA,NA
"Indonesia","INS","IDN",1955,0,NA,NA,NA,NA
"Indonesia","INS","IDN",1956,0,NA,NA,NA,NA
"Indonesia","INS","IDN",1957,0,NA,NA,NA,NA
"Indonesia","INS","IDN",1958,0,NA,NA,NA,NA
"Indonesia","INS","IDN",1959,0,NA,NA,NA,NA
"Indonesia","INS","IDN",1960,0,NA,NA,NA,NA
"Indonesia","INS","IDN",1961,0,NA,NA,0.0427455805254236,NA
"Indonesia","INS","IDN",1962,0,NA,NA,0.039129296287649,NA
"Indonesia","INS","IDN",1963,0,NA,NA,0.0434048667622674,NA
"Indonesia","INS","IDN",1964,1,0.19772337667845,0.0138224810959751,0.0383476489393747,0.541
"Indonesia","INS","IDN",1965,0,0.0569803862422162,0.0340324987130976,0.0739086600135509,0.063
"Indonesia","INS","IDN",1966,0,0.037978191029788,0.015796660330868,0.070137912758496,0.028
"Indonesia","INS","IDN",1967,0,0.0582943715075379,0.01938243351581,0.0625006810068037,0.093
"Indonesia","INS","IDN",1968,1,0.19696322752146,0.0188731662145384,0.0530165163498421,0.519
"Indonesia","INS","IDN",1969,0,0.0379901178034371,0.0208890509990706,0.0520813024112406,0.041
"Indonesia","INS","IDN",1970,0,0.0296182171533228,0.0187184022497821,0.0521362492101864,0.018
"Indonesia","INS","IDN",1971,0,0.0248833131395622,0.0182053041776985,0.0294446352409881,0.027
"Indonesia","INS","IDN",1972,0,0.0296948554185843,0.0174858429515577,0.0305987233041951,0.041
"Indonesia","INS","IDN",1973,0,0.0485932310828033,0.0156034612635863,0.0301762319848236,0.1
"Indonesia","INS","IDN",1974,1,0.160079145519882,0.0132667534472483,0.0299706831123968,0.437
"Indonesia","INS","IDN",1975,0,0.0411805118467982,0.0139524921220515,0.032589043418343,0.077
"Indonesia","INS","IDN",1976,0,0.0283854960162673,0.0134877653934329,0.0306687226553689,0.041
"Indonesia","INS","IDN",1977,0,0.0319029031283699,0.0140759806038259,0.0306327287812837,0.051
"Indonesia","INS","IDN",1978,0,0.0215905955143624,0.0147953146481054,0.0319764718949817,0.018
"Indonesia","INS","IDN",1979,0,0.0200888189397183,0.0127815950903867,0.0334848617287681,0.014
"Indonesia","INS","IDN",1980,0,0.0175977880893857,0.0128132736334909,0.0329800906346662,0.007
"Indonesia","INS","IDN",1981,0,0.0173097594807409,0.0129625989824851,0.0329666794597375,0.006
"Indonesia","INS","IDN",1982,0,0.0207704103938986,0.0134751053935537,0.0348361257881421,0.014
"Indonesia","INS","IDN",1983,0,0.0164993288057003,0.0123256265363282,0.0331723598807727,0.004
"Indonesia","INS","IDN",1984,0,0.0169328295486242,0.0132559617861719,0.0325425268597006,0.005
"Indonesia","INS","IDN",1985,0,0.0183702429919269,0.014260131921108,0.0328505970546726,0.008
"Indonesia","INS","IDN",1986,0,0.0221957620782244,0.0151051421538611,0.032482144080812,0.019
"Indonesia","INS","IDN",1987,0,0.0286447545772326,0.0135500237704185,0.0323842399612791,0.04
"Indonesia","INS","IDN",1988,1,0.135874849338951,0.0139406681445285,0.0306838798723247,0.363
"Indonesia","INS","IDN",1989,0,0.0451489535455589,0.0138522613903869,0.0305945992462898,0.091
"Indonesia","INS","IDN",1990,0,0.0242770203048074,0.0131240980352485,0.0287069628791738,0.031
"Indonesia","INS","IDN",1991,0,0.0141912721270207,0.012813728348563,0.0137600880324992,0.016
"Indonesia","INS","IDN",1992,0,0.0108185453356879,0.0126597185994758,0.0137959174075878,0.006
"Indonesia","INS","IDN",1993,0,0.0109934634859311,0.0131165970343811,0.0118637934234123,0.008
"Indonesia","INS","IDN",1994,0,0.00832345037842851,0.0129463866053455,0.01002396452994,0.002
"Indonesia","INS","IDN",1995,0,0.008804121959277,0.0126271436979724,0.00978522217985858,0.004
"Indonesia","INS","IDN",1996,0,0.00760538412663995,0.0130692372259541,0.00974691515396572,0
"Indonesia","INS","IDN",1997,0,0.0102661339926876,0.0125390495891518,0.0112593523889111,0.007
"Indonesia","INS","IDN",1998,0,0.0215968988734748,0.0112278126259905,0.0335628839944338,0.02
"Indonesia","INS","IDN",1999,0,0.011951589949999,0.023757882024081,0.0110968878259161,0.001
"Indonesia","INS","IDN",2000,0,0.0117329024488148,0.021244069018245,0.00895463832819932,0.005
"Indonesia","INS","IDN",2001,0,0.0131801344267324,0.0219859420994451,0.00855446118075215,0.009
"Indonesia","INS","IDN",2002,0,0.0117886176155546,0.024419319114232,0.00794653373243194,0.003
"Indonesia","INS","IDN",2003,0,0.0114395926344743,0.025787223829475,0.00753155407394777,0.001
"Indonesia","INS","IDN",2004,0,0.00685250550823701,0.0110935710983317,0.00746394542637936,0.002
"Indonesia","INS","IDN",2005,0,0.00639913114450136,0.00908249770325815,0.00711489573024592,0.003
"Indonesia","INS","IDN",2006,0,0.00625340914712482,0.0100976618787819,0.00666256556259258,0.002
"Indonesia","INS","IDN",2007,0,0.00592005182475754,0.0103488081732532,0.00641134730101941,0.001
"Indonesia","INS","IDN",2008,0,0.00542087788182943,0.0100354359972217,0.00622719764826661,0
"Indonesia","INS","IDN",2009,0,0.00655676487130742,0.0124565315842667,0.00621376302965558,0.001
"Indonesia","INS","IDN",2010,0,0.006807228683729,0.0123334950077993,0.00608819104338771,0.002
"Indonesia","INS","IDN",2011,0,0.00663916321746428,0.011929056687351,0.00598843296504181,0.002
"Indonesia","INS","IDN",2012,0,0.00750574679006759,0.012550762620621,0.00596647774958179,0.004
"Indonesia","INS","IDN",2013,NA,NA,NA,NA,NA
"Indonesia","INS","IDN",2014,NA,NA,NA,NA,NA
"Iran","IRN","IRN",1945,0,NA,NA,NA,NA
"Iran","IRN","IRN",1946,0,NA,NA,NA,NA
"Iran","IRN","IRN",1947,0,NA,NA,NA,NA
"Iran","IRN","IRN",1948,0,NA,NA,NA,NA
"Iran","IRN","IRN",1949,0,NA,NA,NA,NA
"Iran","IRN","IRN",1950,0,NA,NA,NA,NA
"Iran","IRN","IRN",1951,0,NA,NA,NA,NA
"Iran","IRN","IRN",1952,0,NA,NA,NA,NA
"Iran","IRN","IRN",1953,0,NA,NA,NA,NA
"Iran","IRN","IRN",1954,0,NA,NA,NA,NA
"Iran","IRN","IRN",1955,0,NA,NA,NA,NA
"Iran","IRN","IRN",1956,0,NA,NA,NA,NA
"Iran","IRN","IRN",1957,0,NA,NA,NA,NA
"Iran","IRN","IRN",1958,0,NA,NA,NA,NA
"Iran","IRN","IRN",1959,0,NA,NA,NA,NA
"Iran","IRN","IRN",1960,0,NA,NA,NA,NA
"Iran","IRN","IRN",1961,0,NA,NA,NA,NA
"Iran","IRN","IRN",1962,0,NA,NA,NA,NA
